Rain,UmbrellaSales,WetShoes
-0.790097931569389,-1.9226336760365603,-1.755321966904348
-0.8259184055267851,-1.5839831140597347,-1.2189410206311093
0.4961870482589693,-0.17763795707464825,1.7326151835981463
-1.4690063747428883,-2.637778068242657,-2.8860601781266526
-0.12461990876869249,-0.11310460341327777,0.214847888174962
-0.48998059855253556,-0.37260659311699174,-0.9838742851959745
1.1131752075231596,1.290428521749195,2.219531303951422
-0.5758300165874048,-1.943687108318187,-1.0662328121479514
1.7032429178963182,3.1043855651949235,3.5947542309105183
0.349725739870721,-0.33048357588732374,2.0173877145451886
-0.44893691262916124,0.13097617622292423,-1.4356198253683494
0.1396726850405906,1.6552203557274776,-0.6057482717798944
-0.9666047787308729,-0.5693521442035707,-0.6150284622075699
0.19827560846369596,0.28905565083702417,-0.06155346803884365
-1.064014273529457,-2.6125690420690217,-1.325637284444582
-0.3174525350051703,-0.3587138299316416,-1.5264219299946755
-1.772146833626065,-2.470575685400217,-4.365160674102432
0.5668241397979844,1.1980076325463591,2.605765953523397
-0.5313182376296409,-2.213105672978765,-0.26634491422764384
-0.08967928298042994,-0.7066494738197419,-1.0336117719542122
-0.2305230837338903,0.880259571953341,-0.313570136627991
1.5682956776163308,2.301517700384064,2.7099374451367932
0.3205516300241445,-0.12281183070687007,-0.2121215754747916
0.9958665050235761,1.1072877629314861,1.4474656549418687
-0.006209149774841445,0.3419083117032504,2.1632290959361873
-0.4622019226320079,-0.272951395196079,-1.47580530589661
-0.31313025729200406,0.42027518286923043,-0.5817977783942774
1.3500365676822388,0.607037457734743,3.125805331571111
-0.10354406047053426,-1.67607241246813,-0.15129825615513928
-1.0180611150473757,-0.07409793638558004,-1.615159001661075
-0.6746361330203303,-0.7042334326012601,-1.148127455963573
0.9121425934256787,1.6305050836103254,1.8891657218572322
-1.3515081998993843,-2.2852702145175368,-2.6715683122842004
-0.4508591170435839,-0.33912436221512926,-1.2662739182832117
1.636271496232384,2.3045020398694853,3.015794840269129
1.112377139114136,0.33058685584649283,2.090266903007642
-0.5132867840409467,-1.4397991018433898,-0.9772178747557061
-0.3587475294988016,-1.4590270995963681,-0.09978077297835075
-0.3199568928479225,-1.1966567287695191,0.23260797625009477
-0.5108685518043459,-1.3694358325028217,-2.4303374954116803
-0.0411871062605377,0.4189623093049472,0.13688043753611256
0.1282754313395198,0.16563968904155493,0.4488817207464586
0.2647315450658647,-0.4075428878388654,1.5698012042072134
-0.8736437189043055,-0.5801666410702655,-1.5181310141425546
-0.7191954728985043,-1.6834000021721485,-0.7984549082260914
1.492785023578287,0.988321731914497,2.1726086733511805
0.2718922525896364,0.6987199143512055,0.1922429641072369
1.6711266251549242,2.5449799905764174,1.7570264571962255
-0.08824901025837095,0.043526296110363016,0.49324546696153637
-1.8930159121267485,-3.606352947184761,-3.159800666635799
-0.3067650137173808,0.9352601402511216,1.5996373240539619
0.6674081347677685,1.5047465196406218,0.8062384120278513
0.9033674727051882,2.0994236969484548,1.8852075971853262
0.25821591441404745,0.05942531220071412,-1.8149805010838198
-0.22499429367546422,-0.8440782143200688,1.5051386960684097
-2.299967720955116,-3.1861310232437545,-4.513021048025928
1.2800802352146337,2.6583580044989494,2.2845655420810216
-0.701702874645384,-1.209993003386973,-1.0989449742464021
1.1316187352260245,1.6628144174766177,1.5342006970195208
0.6019679921219392,1.2347812573589256,0.8940015789631137
-1.4778642544609342,-1.49125845815243,-3.260497169608451
1.0921664478600694,1.7340671608985212,1.3124331495430581
-0.06863847430808395,0.25544736122870415,-1.447157625308352
-0.17005758815105365,0.6337281834379583,-0.004817103865268457
0.7367981481675511,0.5979351286132129,1.727421003390606
-0.43092249180172343,-2.0526057187853386,0.021206537584452012
-1.2096114658841381,-0.47585717185195775,-0.867698778062354
-0.058323154204592,-0.2888556833022863,0.45540631604160065
0.6470070829523051,1.52345390238044,-0.04694567241771441
1.8566680938732407,2.0639831391490593,3.138694439710431
0.17452423512167747,0.7179681209020393,0.11745319142643912
-0.5163863915855851,-0.4399580850048019,-1.6798924311001926
-0.7705659481766909,-0.9214881845371576,-2.878630000974286
-0.4402663297560137,0.05090904529473528,-0.8884800175846138
-1.0029588983127027,-0.9940995028590549,-2.624342009638392
-1.262485781129309,-1.0664308704711676,-3.3158923278473544
-0.5695016477551599,0.19200918236083364,-2.605543680144032
-0.5894030587953404,0.2884775634476876,-2.3057440688716495
0.148738319932439,0.37948436092724025,-0.6771386624920828
4.7878419274025115,5.381422830555804,8.021757838566664
-2.2564749331460696,-1.7908181943764494,-4.835328224071653
-1.7100816731347108,-1.8159994649900921,-2.773648575782897
1.1703599576636254,0.8506951903580181,1.1128053077926103
1.09001295273564,1.5352387516254917,2.60972203601877
1.339709631003942,2.4457388209188675,2.7870275056905833
0.8582186756500899,0.4441923748040735,1.2700074315772691
-0.01116752853156862,0.059753194227435566,-0.23293535608362118
0.5158906256870213,0.4401330504615784,-0.38777958117774824
-1.3953553569859043,-2.3328674244487995,-2.1697428584260683
-0.5738080140477042,0.4911178957426585,-0.40474501272181174
0.9485852942835737,1.282436002976925,2.012469149694613
-1.1987577585393414,-2.9551114928196562,-2.41611262522691
1.152939172674693,1.6159675900394115,1.5365917363822441
0.6257795259953257,0.9108499512782509,-0.1687381295698951
0.20826616883180027,1.6970509890995535,0.6386565473784066
-0.9290129765352179,-1.3644325623782223,-2.9026514704900617
0.5021492344466353,-0.6750408740668694,0.8334874556432541
-1.3140097118453546,-1.7326536226696208,-1.2214813603959973
-1.1292007501242607,-0.8678913947408703,-1.475681438653062
1.6578291727590462,2.752862452133184,3.120173806293894
0.42482178239523966,0.522911342378427,0.5578061679920038
0.7267324294174581,1.4476254536468884,0.8384994608144714
0.8922542812063938,0.8495353532456624,2.802710719659884
-0.2417713691950797,0.08007419744329786,-0.9030019031653287
0.09151473603870094,-0.6760698918239195,0.6235370665408266
-1.515574757041346,-1.7041276337104219,-1.6812684677597138
-0.14464717765319476,1.551815828257608,-0.10176237668307167
-0.03080887752351815,1.865224259116275,-0.7518236237926024
0.04304333224985423,0.21246484349979333,1.8369152481659567
0.7851702813348215,0.899332895616664,1.8530838809297765
0.7753705400709487,1.7366984749652128,0.5588220624596947
-0.34951524319251626,-0.05227075624488137,-0.5650528116714877
-1.477369942671465,-2.0351605312384633,-1.8783937561024153
0.8298738483219349,0.5164454686464757,2.25219958428609
-0.1741412733722435,-0.1879113745225881,-1.2605871033535485
1.4102556596075315,0.9677510229735289,4.3153730684607545
-1.7566093214871854,-2.431921683113643,-2.252876949336634
1.508589142570403,1.3615315415795632,2.6109117407268565
-0.3331117411894558,-0.4040313400564322,-0.7791509532627954
-0.2898508623530932,-0.729318876620431,1.2279002624127617
-1.7256842521802518,-2.0768877624682567,-3.803934846936441
0.38835442402521075,1.8036838773955504,0.9488002372369762
0.5007860349055594,-0.08341575069842166,-0.2404094590688277
0.7312735154641098,0.7883196656147622,0.7889461608059056
-0.7102007233017602,-0.38843233825106327,-1.1520754192203282
-0.0908318946803844,-0.001639306664932616,-0.6944204331421429
0.1569711233293031,0.012231488678058788,0.2221824736060386
-1.7247688266436918,-1.4463978450465633,-3.519900699846992
-1.4824849805886826,-2.6300232336524147,-1.3016299925870476
1.0898373540826238,0.3469599939190522,0.11563926370522593
-0.7450994508802358,-1.1424561702303775,-1.0970232634842392
-2.2983726705893806,-1.7056779994843123,-3.8425588946707903
1.3049265079070447,1.8699935210318759,2.3671306795363742
0.42551051308479887,0.39660764180675256,0.5748150003146236
0.028244890524871186,1.2916371335492138,-0.20967517245374537
0.9116192559457417,-1.1626747770833694,1.4784970137012032
0.10687920254766871,1.212248261888745,-0.0044114079322472854
0.027853986558467082,-0.11619658556635501,0.5417495367822154
0.10527537752403883,-1.1538563417481342,0.13650930516696577
0.9851925376774153,2.300837235372904,1.6511594079193066
-0.4296308597941954,-0.4299334870964002,-0.0757861925559905
0.4687662854170489,0.22075339203592692,0.7820553434436126
0.581855247333706,0.7273149003775102,2.225074830251415
1.841162366885444,3.1150840849453143,3.8052395326568362
-0.970162625743213,-1.3483063655996974,-3.2565047142827925
0.8133658235938744,0.9550817427875969,1.2279378686741973
0.43417030520900246,0.9133660118281747,0.7555229384009842
-0.06765621253426551,0.14915660775955078,0.8444768691565054
-1.611800183118979,-1.7039345365497582,-3.583892539919879
0.7293961762609518,1.6895666403213747,0.6777925513435665
1.0327977290072725,2.0813745929874035,2.570992155370139
2.467697401212653,3.2603981381878606,4.9010381609197875
0.472808992742965,0.5448732054264793,0.841142028537139
-0.9283123699935119,-3.1018612015494007,-3.0674354997954136
0.1250554682119498,0.06541989492917734,1.1614078940198405
0.042449682799674884,-0.45187836887096217,0.2146204853140568
-0.5476449497919195,-0.710499246831094,-0.8062553019208069
-0.045558120407387104,-0.5128824376595347,0.5544660268072221
-0.06373996157093219,-0.8459490322226384,-2.0496077150622676
1.5120665633392258,1.883150002597395,3.76348735877067
-0.004193246176120572,0.7656110368060223,0.00871925699073568
0.39817566485848344,1.1798838373667615,1.1387784189562034
0.4516781610007714,2.722032102425275,1.6446233686853855
1.6687511814111031,2.59700077555434,2.015650838624354
-0.7265633970078924,-1.8641330902020639,-1.5210186341492702
-0.6071234380145315,-0.3892577689136512,-0.5241081333229208
-0.10850369773164836,0.4157440575160114,-0.5002491993264977
-1.370576306834903,-2.0923418989261884,-2.6168464539248917
-0.7835919354279517,1.587520607315533,-1.3270874825307604
0.6126809516428394,-0.009919716315450966,1.4293541605810687
0.04500623193040608,-0.07721632076807554,-0.3790290685059709
1.3597580575978332,1.5124082621857695,2.143286491554931
1.5600542899137257,2.470793410044071,2.7078134929642683
-1.5687329034777524,-3.5402512015134526,-3.00245429611786
-1.0911964065740603,-1.265923787702894,-1.493507524946665
-0.08305720697829855,0.443963310426624,-0.6060134753059019
-0.5729745003942978,-1.1640141379939128,-2.0068469405208234
-0.7141560922367977,-2.0294989420303113,-0.9386362587389478
-0.17769538705338067,1.4668004285437422,-0.07984575380658265
0.41123062599738924,0.924471516720251,1.1630787508054619
0.8664765545978451,0.5749609541565992,1.1340054129923975
-0.2356981254856264,1.469814548433473,0.36786661246922353
0.2163614961854701,0.7165224957833223,1.7850467835319364
-0.3232452010669429,-0.14921201797522593,-1.4329525054441434
0.05983341719350403,0.6836167374261422,0.8755748148761184
0.17592226700780397,-0.18155276787336352,0.7116246157719472
-0.3790551418445177,-2.110975028077409,-0.8062214752933338
1.026168460619019,0.7775506755743359,0.9464208235728222
-0.029488116641598564,0.8182809717153652,-0.36606119609815824
0.7861942591273827,0.6126912529450614,1.0396016494558082
0.8109430480191153,0.40159077712199576,1.9209393739221672
-0.6668582878346169,-1.1273725091821518,-1.386592136080269
0.8632151721257547,0.9423105124198697,1.1829223069436614
1.2437470608801318,1.7017568352079935,3.593013715149872
0.013444450915627616,0.5289574876011482,-0.7421919938551069
1.0025168487058356,1.8213569610864064,0.9402158694412337
0.08133091655214905,-0.02095808123510036,-0.14400299635115524
-0.2612336948071288,-1.3971594036566426,-1.7961285039236448
0.3993342835492361,1.3584516336908208,1.1169498617808065
-0.21933866610920166,-1.1035750260679373,0.7823979840659674
-0.028908666796868442,-0.21140861534651448,0.02930502772871242
-1.0246724488990864,-1.7216858089418217,-0.9943248691605178
-0.8582546664549767,-1.800461414043899,-2.5648213587619497
1.4204325691921382,2.3929149176968814,2.769552871901764
-0.05434708130416282,-0.3663479600336216,-0.34733799401012366
-1.5033612891536048,-2.1859304260923555,-3.3017585169126327
1.036819440656749,1.2629076915666104,2.3329570390702115
-1.2106898646555266,-3.0921392705629867,-1.781531429282711
0.3673211114479299,0.23956063575196845,0.6048786347361454
0.18066183860134985,-1.303564688180156,-0.9525102208307081
-0.32203277859254076,-0.6437156812930067,0.013025012669423242
0.8270896076058788,0.3225676031659638,1.0061833031861473
0.16054447571432034,0.14497936221834207,-0.053937533048635244
0.21583793407862442,-0.2846399669941084,-0.5153711596181094
0.8217980294692839,0.5566881611127689,1.091881164099921
-1.4992069028013102,-3.011402372150845,-3.9824465505236146
-0.5592866514491885,-1.9088551280602946,-1.1651120246507773
-0.037242115371629136,-0.9053098272342438,-1.0559573158488913
1.5946821487861098,0.6300249889214293,3.664420583583107
1.3273722098714058,0.6808845074747272,1.698061797333621
0.7709149371252734,0.42630859997652115,2.4733881776146385
0.4824680254261671,0.7040864435076625,-0.8812852361286135
0.7923677466416303,1.2515303122857062,1.0471922383175265
0.5643205340972425,-0.1018759131441459,0.6232834377515901
0.4287830780657262,-0.3188321926061274,0.1579798578560896
-0.24787721125307347,-0.6056307083535353,-0.4483372400667024
0.3305146640252056,5.5891945787256425e-5,0.579753478886964
0.22961366739147487,1.0156615267389193,0.4811606653655641
-0.545630747043015,-0.02616379884398179,0.08480220969084107
-1.4229482850887905,-1.857680443173266,-0.7156955023904841
2.2484571097322203,3.1241873561981754,4.480598310017938
0.3635944193334777,0.5799902155207137,0.9570662029899057
-1.156836041611627,-2.5810213259415233,-2.1615186763906964
0.9163217215574915,-0.12430155550102939,1.9671356303468024
-0.6915088506310174,-1.2191528653017862,-1.265122736772999
-1.943168122652198,-4.418017494290073,-3.74952801348898
0.017130893727291218,-0.23137878411339086,0.20987692272529448
-0.5896310641907843,-1.266730169154207,-0.8148719965121354
-1.420573348600972,-1.5897016399694441,-2.8231248204357975
0.6262507407045023,2.3110910762072314,0.0703448204393402
0.8121475509838462,1.0612353908189094,1.0096129419835613
-0.9222718366850631,-1.4580164502607529,-2.5042342398325474
0.7264871625955485,-0.15805108929750267,0.8684026505932929
0.22027026100901145,1.0993090143629352,0.42432762528396234
1.4067410320376625,2.0230308602500173,2.9983787006517897
0.6499318173530966,-0.06724959408701559,1.9079942575398616
-0.8140944321237318,-1.496439608224886,-1.8122482554400654
-0.7305033368457108,0.044766182468756854,-1.1177057984040428
0.9701100355251985,1.5357944778466757,2.3594832450814325
-1.7135959245385441,-1.119597719823063,-4.361750520541878
0.72094513240038,1.9138116415949926,1.679686154519598
0.21481242665682537,-0.7447315947870412,0.9289059698086722
0.6359105057844172,1.6007063481658315,2.310737910588399
-1.039533732383198,-2.2964691712313674,-2.895882106343061
-0.3996159957560624,0.2082014438512576,-0.7463004560004928
1.7262062255574422,2.651607540640889,2.2717938998372893
0.15380075859368375,1.2849973323591537,0.7414368288574353
-0.7715207218375955,-0.8312215922133424,-1.174826533514569
-1.0124209717201396,-2.595771754940883,-2.7207348163335325
0.9088884301429625,2.5675655315539894,0.6443200430041746
-1.7576251692082576,-1.6146088471837245,-5.409686428191857
0.39259588806203677,1.047435852496692,0.25457665392495493
-0.14093158181484766,0.5040077605499579,1.1389627518220031
-0.7645484649103599,-0.49891282397378867,-2.0992923944216417
1.533440657756898,3.1480071945421173,2.424229912400196
1.166060336589139,2.0758959097293905,3.6292373686924977
0.3122477859549998,0.31367938016260866,0.7019966010000669
0.7824786553183475,1.2917826394011678,1.7963571536593481
-0.6187722399624713,-0.3326923954041453,-1.3586525265950613
-0.015152152373362805,0.21189818103673413,-2.1841864182113544
1.2392648739508134,1.7872008116840359,3.3055747849959656
-0.7453116117402209,-1.0455114944271153,-0.525425842039569
-0.4847176883547041,0.6154787372591318,-0.5878722253978179
-0.47695250392680244,0.31306825151622975,-0.29570770829495574
0.0376882430975602,-1.0912348457627794,-0.38686852927425186
0.3448550617149175,0.36971514523938404,-0.031232720122929658
0.5570273879509211,1.449906582754053,1.1145043403454662
0.73719017803094955,1.4218406796170464,1.7085224624835962
1.0363732226055726,1.753671769429446,3.3331914359341805
0.3665246661671138,0.5659812178999358,0.4865567174060587
-0.21740717298394427,-1.1320900673099181,-1.229054836464218
-0.8601422761032205,-1.2444168087627485,-2.57125563400775
-1.3301612528551783,-1.2883367393950782,-3.228713186400713
-0.33108220601403376,-0.6955367454962545,-0.3821267190487554
-1.3249750884885219,-1.4273934650119182,-3.240804900147897
-0.5022895712265094,-1.9199459738496296,-1.268731976614345
1.3527108713866982,3.201725356505042,2.417915686318425
-1.072739957750399,-1.656329394464866,-1.1150343696242824
-0.3552854565566542,-1.0710121210868684,-1.1558507581206419
1.6041597727535066,1.6594195041239006,2.7568526960329245
0.2701369784902692,0.10750486865154685,1.047402706231546
2.2676513991629013,2.604083428676962,4.323451647880929
-2.2148215692589917,-4.565353729929176,-4.516924658811927
-0.945591243564018,-0.21609235734643018,-2.2274800773219243
-1.1921202374238948,-1.452037729311881,-2.49761235344169
0.5387614777076959,0.6604997213450852,1.4849921097680623
0.36639974800874764,1.0632575077652135,-1.0088273006408048
0.3546477198562352,0.9006039615017318,1.529712890799046
-1.1853402600602685,-3.150804850349241,-1.937721140650053
0.3876869996597571,0.4907386938829629,-0.06648465535393411
0.03518847355147058,0.20955028495672123,-1.0602219409203253
-0.9049429988678471,-2.640662871494282,-2.424402892662019
-0.6770036678062944,-0.9560219435209107,-0.7435423384715671
-0.38940456670029105,-0.8891356311435985,-0.15806257253324874
-0.3628014626650608,-0.66740885435192,-2.3645223512661877
0.16670379723478115,0.3000486941051935,0.11482901501326287
-0.2621850196090506,-0.5633532689825514,0.26611497086336394
0.7636713387313548,0.5586148018675637,0.7626753831620814
0.5295984173624625,1.2780798070395647,0.7197718088948595
-1.7674616275027442,-3.636544816720357,-1.845595320448975
0.4886233991254895,0.8728947387049895,0.4303493932821599
0.5164403147444557,3.265606291362548,0.26983490180675596
-0.7295995007615768,-1.5033588363705968,-0.4566349241559592
0.4109673080531264,0.4901449634931981,1.6788555729962664
-0.6198171470488391,-0.7622802695170492,-1.2866686941391616
-0.8607935380031153,-1.719131599834622,-1.9628134002667157
1.0951483557118677,2.3706443035188154,1.742080304064252
0.03901592024821074,-2.231893165076263,0.11903775331623695
-1.7707002652026902,-3.3116776927788623,-3.4124899526877455
-0.0021832039070348447,-0.13275421832403977,1.4479756364896859
0.4278138253672329,0.16108431759232095,1.010780983298078
-0.039341987248728276,0.29668961135405286,0.6174719304840661
0.9480304804614431,1.040970445348793,2.4786661863514468
0.1377108192574817,1.8244902624651378,0.657855028738067
-1.6499840534239434,-2.5975122917834157,-2.3027956695481926
-0.8623729253047182,-1.558626772517422,-2.0501262951841124
0.12031307087708003,0.933079728661107,-0.28713240966072084
0.4647640765801717,1.2418109232213248,0.46751392202031383
0.35292656548429585,1.7427708457798565,1.0456599526748505
-0.24275863316494442,0.0021406879802766676,-1.224758808747944
-1.1821295194374744,-0.3142722177306887,-1.3312231276889448
1.3614067178340776,2.674457168723956,1.694473206990289
1.3627146281110045,1.60549225975119,3.6869836083795837
-0.15165350294832694,-0.6008419200704805,-0.4396646735889591
-0.3373852127005907,-1.3302055363447516,-0.3695167375321664
0.6386863105075364,0.7943211808513087,1.5196895206957863
1.1639218679210959,0.1909580744638819,1.4716738698461709
1.9443100642882305,1.569863212258017,3.774769537298751
0.4939253979238726,1.5245118545201688,0.6105926663253807
-0.8045178582462934,-1.1801720406176324,-0.3210851355996336
0.7687464801423358,1.624565868069121,1.0437446386358662
-0.03034182459675018,0.2906002183995713,-0.8064393716579918
-0.20131155693219158,-1.1545071486952612,-1.1802488852252742
-0.656792458203162,-0.4194033238096423,-0.3986491924317218
0.9630810718515779,0.23599311324039696,1.0010564023903696
0.7472354911845055,0.9023967522050595,1.2925400012841313
1.8177789256947112,1.3624854968309694,4.765596098165274
-0.5328298506627789,-1.9184637759084129,0.8115583300396755
0.09819379611698413,-0.8777518099025081,-0.37180549360630977
1.082879448237615,1.2710560073896424,2.636285810604476
-0.1534554012011406,0.5744720235929869,-0.61899648921074
-0.9339183588345877,-0.5026793294349019,-2.1075730510537154
-0.8176922330048065,-2.523114206116861,-1.096566928010906
-0.004789340627088367,-1.0243564802080263,0.3737812990475615
1.3519490390642184,2.48774259013855,3.166960262830778
-0.5788450393454893,-1.9490070979184417,-0.9062226767824354
0.007405192802434096,0.3098509013483816,0.20529539823425247
0.6509770789378051,1.8389304458307458,0.8543433102031772
0.737222345561912,1.570596602385406,0.8438564972962157
-0.8351820171688387,-2.6534591717871265,-3.2134969575924592
-0.6801571114903447,-0.10096127969773927,-1.434584664169743
-0.8007926324794371,-0.7244094467143394,-3.1110376902708046
-1.3018502007349024,-3.06059634908645,-2.628513395601672
-1.3621856653863733,-1.6661610923088594,-2.7490002539084792
-0.09516968637525326,0.6693854155434772,0.0797889481718794
-1.2133064949773196,-1.057657750644772,-2.019502380522778
-0.5071975595903042,-0.22422971735633457,0.8461629316677052
0.22439290225544822,0.4548372319128525,-0.3010219957638052
-0.633946703690198,0.8310805915840901,0.24757057882133804
-1.6291712218907766,-3.334542881828691,-2.894084992854407
-0.7581063255141797,-0.44830842653376213,-2.033587448738221
-0.8689492780229514,-1.1769399146287738,-2.751253068503036
0.3491724632414792,0.9657609505865781,1.6435373317170758
-0.5502380205431918,-0.23522002930741892,-2.028990198408512
0.3795376775729686,0.9143774677180011,0.1863079405790839
0.3326507469614731,-0.410822401821009,0.27160429825417753
-0.74045763635673445,-0.9931797710514014,-0.12843064386057734
-2.0313393098556105,-3.382148301539979,-3.5962542554033528
0.7566235789156242,0.41424039792804557,1.440016031770397
0.20984758644124396,-0.694032135633788,0.7057282392657838
0.6394245582862083,1.4448150770935773,1.7706665710412102
-0.22275867857067605,-0.7758085049509797,-0.5580566067825916
-0.660894530930178,-0.5040702622978502,-0.3118286178294991
-0.45767242201319497,-0.0510130302049171,0.5592529144247469
0.6462200931268761,0.8529927805522278,2.052963204659677
-0.7485203352040021,-1.7247830890688545,-1.0502977551311876
1.3764156478937961,2.694894507351247,4.085796789737822
0.6487605394971308,0.3269569972002109,-0.43479821775659433
2.41003910508545,3.5780723926192093,3.9977924907358133
-0.007677928621263735,0.7309315808795974,0.5053238702290686
0.9723479899124794,1.7676157480309964,3.0081220361508683
-0.05100035544837765,0.615692502691585,0.3854736720757088
-0.5099483030496734,0.2915011923985815,-1.0148597659288479
-1.4266837149796738,-1.7880113589996436,-2.2701284703642344
1.4621189633852996,1.5349882396824546,3.9957367024372257
-1.0336684363099853,-2.7963386644608894,-2.497348276641892
0.8232710006398642,1.1980045903077081,1.2069627652252366
0.48796838522326647,1.6760180865919265,1.343471179313528
1.5604720264431597,0.9904569259192486,2.9944787047736017
-1.3652906383095098,-2.7876724435520814,-2.2058035884432794
-0.12067476294873927,0.592785179512685,0.17895883927015804
-0.34207896772794255,-1.2246485007056924,0.2686835131343115
-0.31890019669836495,0.4512885053237741,-2.293607625783126
0.15536855125693774,-0.4592092785455222,0.45433113546655146
-0.13409267537803207,0.6030172627206722,-0.7889750595241457
0.07407666708373747,0.4767120952731702,-0.06968209297054864
0.11740043592439414,-0.1580060718632511,0.46551589969286444
-0.149090181336231,-1.499117466937354,-1.713604062555529
0.43766814709780166,-0.47487489014535744,0.12885351802843092
-0.11942456792051993,0.4599197490777357,0.1047015693904714
-1.1102788318154846,-1.090782732359738,-1.437704031226016
-0.9101579424831999,-1.7999440743025115,-1.454994235857301
-0.7799107521358963,-1.490306499746341,-1.386546126151399
1.075602946610891,1.8642013325461133,2.7314213446077544
0.916487114331492,1.6732665980386803,0.7896865095506475
0.9804561294680256,1.6321765486875894,1.5957604417263758
0.3496536345111749,1.2071780690808347,1.3810268769264646
0.9401874401132573,0.37655257321941527,1.168371945277154
0.8817944013873877,0.47275669822991095,1.7677738051053717
-0.26069664665943926,-0.6502902592044519,-0.37462611974983223
-0.05905887650615374,-1.4466392339328322,0.48153036232560886
0.3727405446138915,-0.26668068477057727,1.1550840391134805
-1.1107209046380682,-1.9626045540255248,-2.3564040372093866
-0.377259848257086,-0.8744390463397185,-0.42120204197006966
0.6240111501574191,0.9553413013621299,2.371957290545044
-1.7065243989068901,-2.3266748544088363,-2.5698688527608726
-0.14422554189233705,-0.5311706365709177,-0.3837977305400855
1.7048544332052868,2.379906946872573,2.2412084151827454
-0.10753744260507342,-0.8129041788208646,-1.737801136019595
-1.6416826937707505,-2.6529586849924884,-4.204024080984693
0.39316712308448964,-0.35918675353992024,0.329104926268736
0.6676971078453093,-0.10907660567646715,1.234151708672629
0.7879558365483794,2.521784704711153,1.810403859077378
1.1119483949275237,1.2300570498535166,1.5041268895833684
0.05959324319314373,0.4815256187272581,0.23773379918868678
0.11875288039813198,-0.6497887248020349,0.5517600491646654
-0.27927902398937154,-0.6164241682267082,-0.828155057061472
1.264993223107591,2.6385311056840832,3.018813944310235
-1.3934205512667799,-2.2433846488679507,-1.7550877931068602
-2.2152414057898073,-1.950793363065384,-5.431463218942113
0.03893939463579157,0.7100809457772957,1.0383650909254982
-1.4466203887676792,-1.9012820402091541,-3.121624436423644
0.9227820973616946,0.7710756568218975,1.136336524795079
0.18201748906401413,-0.2727782470800452,0.5272997561545288
0.17119493232050367,0.8002212942862295,0.35461638165362575
-0.40301125575006447,-1.5875050151276404,-1.0736036175937151
0.5461359402289371,0.3804723746187102,1.3949380877610944
1.0281401403769415,1.2531630509608507,1.5573884726151594
1.5841296547609198,0.8222378834631336,3.1196479043569405
-0.20667462620692673,0.1999926485102298,-0.19976454038700947
0.9050871913946014,1.263615207498785,1.3796443966739198
-0.4696909968168741,-0.6045000708222439,-0.6205108394461875
-1.3529547740955163,-2.044149508162939,-4.349238018483686
0.004153576231393973,-0.07496976594439447,0.55512863402847
1.079846800336498,1.8828593376272567,1.1883625290759778
0.7876288178821726,2.318032691257356,1.9812623943910288
0.4257460450891229,0.7704114093106917,1.401396480221336
0.7360871309177879,-0.3768086859180959,1.0478653247072658
-0.6795622775916167,-0.8649908563779104,-2.352433407032209
-0.1272745193901322,0.9153884650711722,0.24871137382981076
-0.460995944706698,-0.259568527782021,-1.0075459627134906
-0.47823647786505125,0.4022495771471718,-2.1190407326746326
0.284247421830741,0.8518367679940587,0.43909647939154195
1.0440439752777764,1.5788589124538412,1.2380760339840498
